RegionID,SizeRank,RegionName,RegionType,StateName,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020
102001,0,United States,Country,,221515.3444,222516.2485,223581.5286,224847.9174,225922.326,227565.1443,229337.1806,230984.1728,232500.9697,233532.3995,234137.2108,234749.3859,235305.4946,235834.3331,236557.0082,237409.0145,238227.5896,239199.0779,240334.2236,241476.9701,242570.6383,243241.3547,243547.1162,243914.6956,244366.3701,244836.9562,245331.1626,246233.6156,247372.6677,248802.018,250773.1852,252283.7171,252679.6284,253736.5458,255693.0525,257922.9368,260433.2565,263335.926,266252.2746,268968.4278
394913,1,"New York, NY",Msa,NY,452798.0349,453725.3053,454705.1606,455694.2639,458950.5928,462156.1114,465244.061,469595.423,471816.6075,472492.7098,472948.6778,473473.4655,474555.3162,475454.5205,476081.113,476194.8457,476652.0204,477885.2391,479803.3391,481716.7469,483137.7557,482837.5351,482869.8367,481846.4297,480214.7344,479193.3877,478794.1161,479798.8077,481256.1748,483134.2821,485475.6243,488579.9458,489242.939,489879.7457,493483.9054,496634.5382,502635.434,508415.5587,513130.6343,518268.3517
753899,2,"Los Angeles-Long Beach-Anaheim, CA",Msa,CA,630253.8252,634037.8464,643551.7319,648774.4775,649928.9818,659571.9037,664672.3463,666960.3943,670526.8839,674009.2739,662539.369,663911.1235,665772.1482,668137.7674,668909.8143,666701.0346,667194.8389,665472.8069,665209.184,670230.9405,672466.8494,672434.1187,664380.802,668690.1675,673689.8579,676412.9115,676504.6643,682304.3981,688139.736,698336.3525,706634.7425,707352.9571,694387.5662,698040.1295,706731.8821,716158.8517,724766.8971,737914.1148,740356.6925,746619.6026
394463,3,"Chicago, IL",Msa,IL,231688.5667,232416.6202,232647.5236,234111.2146,235910.3583,236708.7786,238123.9675,240579.4824,241641.1419,242375.0456,242180.3216,241789.2505,241787.2924,241247.2368,241021.758,241131.7989,241391.8433,243125.1197,244617.4606,245949.397,247181.5849,246983.8997,246563.4919,245999.4425,244656.2544,243907.2875,243506.3692,243189.3509,244384.7992,245527.1187,247070.782,247880.8359,248535.9674,249338.4727,251288.6687,252641.3857,256012.9522,258346.1234,258720.5127,260904.2344
394514,4,"Dallas-Fort Worth, TX",Msa,TX,226745.6413,228531.1336,230063.6897,231660.6155,233199.2021,235783.4915,238019.8538,239904.7673,241321.3526,242804.4355,243017.0152,242737.3372,243113.8736,243977.2482,245466.3635,247200.6669,248734.3869,249012.8109,249927.064,250954.9016,251559.6102,251433.97,251685.3793,251733.501,252604.525,251204.7338,252259.2745,252321.9584,253974.1214,255446.3545,257100.527,257945.8147,258601.8321,260258.0336,261267.6447,263597.9805,265585.2582,268484.7709,270597.9755,273576.0672
394974,5,"Philadelphia, PA",Msa,PA,230601.0427,231723.9235,232309.1237,233016.32,233660.2221,235449.6296,238151.0664,239768.0628,240626.3935,241229.5541,241632.5333,241552.566,242018.2178,242130.5561,243135.8824,243893.8476,244409.7601,244991.904,247479.9509,248210.6624,249293.0707,249697.1541,250111.2807,250227.0042,249872.3684,249976.8279,250510.6214,251677.2365,252115.1231,253162.3102,254142.8957,257242.7909,258158.0313,259766.2116,262678.7966,265623.334,268146.0633,272512.9382,275033.7049,278390.269
394692,6,"Houston, TX",Msa,TX,200017.1188,200092.1854,200567.1411,201432.0258,201735.1196,202328.8043,204002.6101,206009.4679,207062.0104,207447.6127,208099.7888,208610.9471,208981.6441,209367.9022,209665.6082,210264.5616,212042.0413,212591.1922,212771.7351,213416.9031,214681.919,215088.1204,215562.1703,215171.1104,214727.1362,216119.5451,216068.6977,215843.8029,215720.2941,217301.2944,218955.661,220189.8342,220709.0041,220908.7114,221924.8127,222733.9992,225364.2543,226831.3443,228985.2901,231327.6913
395209,7,"Washington, DC",Msa,DC,408295.4501,409669.8598,411238.352,411006.1521,412143.0546,414220.4964,416811.687,419925.2811,421888.533,422431.6659,422256.0577,421771.4273,421575.9859,422222.3877,422420.0081,425285.9042,427020.816,429128.1263,430864.4639,432620.6331,432738.0958,433349.5446,431785.389,433646.2762,435030.4075,435700.8255,437997.1927,438770.0211,438618.697,442052.4539,444531.6772,447727.1799,447686.8429,450522.9147,454921.9136,458394.67,462998.9297,467279.6017,472338.397,476601.1767
394856,8,"Miami-Fort Lauderdale, FL",Msa,FL,275127.6664,277656.4505,277005.8605,278955.6152,279498.9403,281927.1261,284023.6254,284942.1853,287341.3926,288130.0918,289486.395,290256.8211,290459.7339,290893.1266,294691.1663,294739.0852,294755.9972,294466.2492,295556.6713,296669.2373,296001.5511,297623.5764,297735.9362,296822.9557,297899.2883,299679.1062,298722.8847,299118.9813,301467.8442,304729.8995,304305.2081,306745.7294,308038.4357,306833.4722,308360.4409,312179.0146,314049.7414,316668.6853,319230.2161,323155.0525
394347,9,"Atlanta, GA",Msa,GA,207299.8703,208211.1529,209937.4836,212275.6138,213693.9953,215685.2336,217459.8004,219343.7183,221023.7103,222595.8597,223914.9438,224967.8109,226476.4742,228034.4989,229060.7525,229884.0113,230320.4247,231801.32,234221.9446,235442.9364,236080.1363,236142.6337,237151.3214,237936.9888,238325.509,238892.4501,239880.1317,240936.4555,241672.4226,244026.5408,245313.425,246538.3668,247061.3351,248522.6524,250601.1422,252585.1136,255194.2698,258260.3648,261313.1337,264833.098
394404,10,"Boston, MA",Msa,MA,458367.5762,459406.8025,461842.3696,461961.3378,464990.3862,468754.2834,474709.5122,478416.9214,482774.8087,484958.5746,483458.912,483334.0537,482300.2425,482781.0007,482112.498,482912.0924,484053.1057,483790.9716,484397.5264,487807.2081,489766.6268,491318.8908,489516.857,489427.4573,491634.4331,489530.6176,489630.7763,492757.3292,495291.9978,495556.3687,503917.6659,506006.8279,506166.5579,507453.8961,512279.8402,519028.2128,524266.4695,530504.454,535682.9929,541333.2159
395057,11,"San Francisco, CA",Msa,CA,1013428.558,1023031.641,1042774.768,1064282.287,1070936.028,1079290.028,1107035.147,1122411.794,1127860.051,1138928.336,1128411.141,1132095.645,1129939.911,1126013.747,1118308.078,1104563.446,1103984.752,1112677.943,1108479.072,1115054.569,1121398.761,1110330.254,1102940.987,1096937.221,1096246.182,1097512.323,1102354.182,1115703.043,1129440.157,1133926.972,1156859.282,1143532.543,1109612.248,1124805.823,1132255.238,1141695.559,1147359.689,1163844.746,1170585.14,1173678.777
394532,12,"Detroit, MI",Msa,MI,159470.8376,159563.5687,160518.7191,160741.9953,163327.7749,165047.3779,166891.3299,169842.0248,171707.5489,172926.822,173358.9106,173070.6126,173461.2002,173351.2158,173503.3763,174256.1664,175043.5957,175983.724,176832.182,178275.7573,181065.2313,181773.2016,181494.9023,180961.7787,180579.7929,179831.3577,179917.2113,179865.2136,181792.0772,183358.4147,187250.3833,188484.885,186906.9695,186472.8908,188726.8714,190956.4234,192712.7628,195502.2587,197675.585,199591.3715
395025,13,"Riverside, CA",Msa,CA,350626.0908,352525.7438,354779.6231,358060.3115,360794.3718,365096.9351,366801.6234,368781.5743,373459.2559,373127.3892,371777.7476,372639.886,373882.9962,372052.318,375138.3739,374847.5033,377883.6066,378865.5746,380132.703,381129.5234,382346.2163,382290.9397,380995.8992,381874.9781,381023.9539,385805.3739,385379.5176,388950.73,388872.5529,391128.27,394099.4336,397015.0719,396041.538,397856.9747,402560.0472,408150.3875,413580.4347,420188.0027,427119.5826,434022.9846
394976,14,"Phoenix, AZ",Msa,AZ,247186.9846,249026.122,249265.5081,249917.9819,253732.3997,255949.2109,256792.2707,259798.4224,261416.1027,261831.3306,263938.5025,265139.6907,265884.55,266467.3995,266955.071,267898.7712,269889.9495,270789.0157,272297.2393,272989.585,274567.2043,276363.6315,277892.209,280736.8691,281037.8087,282298.3224,284484.6868,286504.1098,288065.0708,290696.6261,295469.4215,301078.4959,299998.1338,301910.4342,307619.1943,313338.5293,317342.8029,322389.5716,327897.7512,334049.1011
395078,15,"Seattle, WA",Msa,WA,466131.5981,473566.9608,475298.9304,481900.3776,490221.0401,499285.7235,506419.2202,512118.7903,512401.1352,511345.4917,508350.9838,507359.305,510074.535,507547.9194,507354.0533,507426.5766,507567.4568,505867.865,508735.1383,507926.631,507682.162,508695.681,508640.7457,509166.3023,508407.1986,509444.4203,517439.3442,524711.0707,529431.9302,535918.6871,546268.5918,548394.1602,539812.8972,546735.0267,553044.7185,561992.6384,570380.1761,581387.757,587093.5248,589603.6187
394865,16,"Minneapolis-St Paul, MN",Msa,MN,263054.2338,262920.8063,264156.34,266054.0979,268819.289,271997.2292,275607.2243,277580.8833,279165.7625,279922.6389,279844.6213,280854.714,280359.4957,280479.6193,281060.0995,281896.554,283886.7255,285675.4122,286826.4856,288961.9533,290962.5049,291682.4395,291208.6999,290803.3421,291404.575,291694.9701,292091.5711,293830.7809,295017.7181,297650.8203,301243.9247,303032.8049,303744.8065,304831.3618,305609.2638,308552.1891,310793.9203,314235.7316,316730.6389,318485.3416
395056,17,"San Diego, CA",Msa,CA,562847.4949,565957.3353,568502.8538,576879.6888,587500.6223,590707.6736,591354.6829,589142.1613,590453.0666,595677.0685,589279.7674,590933.3011,589210.2173,591809.967,592736.6054,590408.7549,583903.0344,590078.5456,592631.703,596988.044,598973.255,602864.7063,601233.9579,598479.0745,596221.4008,601027.9669,605697.4678,606973.7773,613855.4768,620099.863,627978.8451,628149.3663,630972.6644,630645.4298,634988.8535,645032.0538,653591.5451,667783.1478,683544.4427,690121.134
395121,18,"St. Louis, MO",Msa,MO,166691.4092,166484.6897,166690.4909,167189.5799,167559.1096,167786.8575,169799.5052,170655.1786,171469.7817,171973.2745,172420.5023,172815.7508,172763.188,173564.3858,173923.35,174665.3762,176218.6799,177260.6623,177855.6786,178541.347,179568.0358,179458.3615,179197.6425,179244.3733,179266.5997,179379.7776,179601.337,180960.2727,181226.1577,182220.4441,182791.713,184451.3252,184529.0249,186270.4373,188304.3417,189964.4518,191831.9265,193661.5882,195354.074,196992.1213
395148,19,"Tampa, FL",Msa,FL,199791.9406,201194.7598,202980.2822,203529.0592,204158.0649,207474.1223,209657.5685,210796.3205,212036.1109,213052.4281,213276.8254,214946.2466,216242.4551,216815.097,218347.4838,220587.4604,220182.8359,219547.3556,221269.7094,222273.374,222792.014,223077.6924,224525.2278,224315.9371,224712.5008,226372.8308,227514.8548,228044.1807,229204.2416,231172.5634,233377.6323,235468.9283,235581.4947,237136.4236,239329.1285,243130.579,245163.1913,248774.1251,254195.2412,257306.8705
394358,20,"Baltimore, MD",Msa,MD,283464.0233,283875.9935,284528.7466,285622.1802,286004.0836,287106.2112,290148.3929,291784.7832,292558.9069,293613.4885,293394.4613,292703.0003,293103.4705,292019.1824,292092.6695,291537.2062,292201.3669,293503.0557,294375.3303,296306.595,297555.7445,297131.4719,296941.5021,295969.8504,294801.0629,294521.1752,294872.4357,294998.8067,295930.2546,295988.2781,298833.0167,300461.2012,301028.3987,302874.6024,305523.952,307975.9245,310748.4016,314784.3729,317198.4419,320559.0564
394530,21,"Denver, CO",Msa,CO,402972.1804,405136.3186,406714.2523,411667.7515,413020.289,416444.6219,420937.205,424836.2951,427046.4294,429350.6201,430169.067,430722.563,432832.3795,433763.4206,435887.98,435495.641,435821.5305,440527.3423,441066.1637,442257.1437,441624.2548,442308.9204,440942.0118,441133.1511,441034.295,441013.6074,442170.9601,445999.3167,449306.4929,450468.364,454081.2222,457339.23,456887.6003,458182.0363,460727.0867,464413.1573,468521.2237,474533.4194,479986.8111,486301.4153
394982,22,"Pittsburgh, PA",Msa,PA,145893.634,145668.4449,146024.2378,146371.7891,147026.8612,147213.9643,150647.981,151774.5227,152343.1433,153226.2774,153452.573,153308.6006,153619.1683,153652.375,153271.3235,153992.5828,155169.8775,156323.3923,156553.765,157194.1348,159967.5973,160292.1841,159823.7202,160194.8364,159646.5168,160059.1102,161227.2113,161463.1538,161040.3474,162593.4387,164497.5307,164708.8034,164225.7104,166105.6807,168063.2562,170311.6409,172799.5078,174502.7022,176094.9647,177903.5015
394998,23,"Portland, OR",Msa,OR,386490.1635,388129.0783,390046.5582,392878.7625,394176.0798,399715.1253,403529.8605,403239.0174,405551.4365,407725.9189,407629.8841,406459.8385,405203.6774,404902.7567,406519.5598,409425.6242,409937.7106,410941.2815,410952.3621,413116.6537,412855.6398,412029.5442,411679.4517,411832.2251,410898.2137,414014.0455,414466.2945,415469.844,419627.0418,421131.9902,425392.5735,426673.9763,427806.1583,430493.4526,432139.9532,436761.9324,443445.4217,448342.9876,454677.5342,458162.6455
394458,24,"Charlotte, NC",Msa,NC,204465.9321,206321.3737,207400.7666,209231.5521,210749.8514,212485.9776,213984.7732,215283.529,217105.2611,218580.6944,220475.8118,221330.8467,222447.8712,222516.0933,224528.4762,225861.6695,227251.0764,227464.9237,228901.4694,230119.4642,230672.7091,231457.5452,232193.875,233001.4256,234063.4807,236512.6206,237462.0933,238751.9401,239402.6862,242111.5181,242680.301,244565.6604,246705.5327,247954.6456,250360.4623,253300.9836,255271.347,258683.7785,260197.3088,263628.754
395045,25,"Sacramento, CA",Msa,CA,387882.2027,391018.385,394205.2722,398574.2548,400651.6468,405907.8498,408604.012,409824.6289,412801.7476,414084.7353,408550.6135,409234.6018,408765.4863,408810.4365,411868.1281,414270.0549,414650.4038,414496.5896,416738.6574,421555.363,423493.8355,422635.7967,417538.456,418824.8696,421937.2212,421623.2794,427218.6347,430509.9386,432425.1541,437885.0942,443070.5029,443231.6135,439332.825,439462.3721,441631.5783,447490.9156,457053.1849,467331.8358,472391.256,480246.9735
395055,26,"San Antonio, TX",Msa,TX,189019.9836,190113.0536,191092.0497,190465.6927,190726.907,192189.866,194526.1963,195006.695,196521.034,197408.9014,197697.8964,198170.0731,197318.5331,198479.3107,198781.2078,200884.6438,201532.5327,203556.8582,203855.9623,204842.5343,205947.5699,206013.7867,206640.7406,206972.1575,207999.3034,207496.8223,208560.8801,207376.1271,208840.6775,209226.9908,210565.6945,210119.3352,210796.3216,211618.9004,213110.39,214228.6836,216667.4216,219163.5501,220245.0391,222090.2045
394943,27,"Orlando, FL",Msa,FL,224850.1096,225521.5894,227254.167,230307.2971,228152.3671,230256.9233,233659.1732,235640.3184,237611.0795,239358.8704,240932.389,242951.0751,244306.9743,245644.8461,244418.3926,247166.9517,248809.8661,249106.4378,249888.9721,249828.8079,251173.2311,252193.9164,252165.451,252372.7231,254099.6455,253752.6142,254259.5362,256250.4798,257530.3982,258527.8097,261011.9936,263549.4691,264465.8633,263989.5157,265391.3715,267304.41,268126.749,271320.5858,273296.6535,274672.7256
394466,28,"Cincinnati, OH",Msa,OH,165384.5309,165706.5139,165847.7904,166366.4074,166100.501,167061.9034,169033.3101,171194.7357,173998.569,174722.5675,175087.2071,175576.1676,175377.8824,175763.9455,176522.034,177113.1347,179165.0832,180824.3359,181461.993,182050.7117,182791.4954,183331.0518,184286.7087,184617.3682,185626.5214,185184.404,185238.9242,186279.5207,187180.1751,187642.8935,190406.7741,192082.3875,194177.6636,196110.5001,196755.3448,199145.2939,201184.2358,203646.0376,207071.711,208674.7028
394475,29,"Cleveland, OH",Msa,OH,141796.2995,142179.8388,142072.9605,142331.1941,142960.5837,146046.2545,146722.2793,147410.0906,147910.3896,148652.9245,148988.1651,148703.8804,149654.4736,149718.1642,150586.092,151351.7288,151731.138,151870.5353,153884.4613,154060.5409,156172.9619,156228.5426,156808.5538,157010.6778,156627.0393,156718.3086,156632.9312,157894.7425,159117.3085,159791.9399,161085.723,163211.6399,163639.5985,164727.5112,166862.6435,169551.8376,171149.2042,173250.2148,174337.2705,175102.4321
394735,30,"Kansas City, MO",Msa,MO,180917.277,181874.0089,183403.8746,184766.362,186775.7677,187971.2594,189495.8093,191886.7807,193083.9686,193559.0373,194488.8393,195274.0514,195612.6758,195554.3965,196783.6206,198391.2572,198786.888,199932.7768,200903.7468,201687.4963,202316.1816,202776.7619,203442.0494,203245.4194,203694.4937,203804.9325,204053.4018,205007.8175,206459.1104,208030.6468,210483.8828,211411.194,212245.9028,213671.701,215757.3694,218018.4288,219964.811,222308.1976,224741.5336,227282.9617
394775,31,"Las Vegas, NV",Msa,NV,249600.7328,254692.4288,256478.5706,260789.9782,261522.693,266142.7824,266681.1655,270144.0448,273756.7291,279918.9481,281776.3193,285070.1917,286442.7455,285910.2677,286295.7863,289435.239,288255.119,290004.0874,289955.8108,291803.4636,292158.2769,291539.9784,289117.2364,288252.5958,287620.2587,289654.7053,292135.6417,290617.1275,292902.779,295394.4475,298494.1995,301632.9796,296658.1039,294670.0961,300046.3077,304497.6087,307648.4317,310433.8022,313320.6717,315639.8719
394492,32,"Columbus, OH",Msa,OH,182191.8304,183655.8295,185248.5139,185996.1508,184494.3092,184829.3724,188722.7962,191021.6926,193693.7067,195210.4968,196172.3004,196602.8115,196305.6999,197638.7805,197994.9164,198091.1319,200258.3393,201930.2584,203593.2553,205065.576,207449.6159,207708.8906,207627.4997,208285.9675,208701.5184,209173.0296,209152.9671,210678.4267,212797.6076,214149.0034,215859.406,218222.7467,219633.9678,220654.2359,222113.7041,224270.2242,225437.5353,227772.0749,231782.5501,233875.955
394705,33,"Indianapolis, IN",Msa,IN,158979.7913,160109.8407,160850.5073,160767.3161,160909.1901,162725.967,165233.2735,167180.0691,168312.9832,170257.4483,171546.5515,171921.9644,172011.2196,172163.2847,173466.4895,175244.0546,175924.3984,175610.2198,177092.8782,177881.9832,179539.7632,179828.2242,180169.1211,180861.1917,182421.4873,182270.1719,182607.8709,183217.3093,184096.2169,186203.6069,187748.9816,189260.0671,190690.0132,192051.9514,194601.6129,196178.485,197973.0963,199576.9437,201967.0102,204815.7837
395059,34,"San Jose, CA",Msa,CA,1079773.089,1101189.28,1126130.806,1157465.502,1185145.586,1220915.249,1248234.059,1246337.662,1283343.694,1289627.653,1284963.145,1245863.859,1232683.375,1224556.228,1207925.763,1181030.687,1166007.64,1164868.89,1156242.64,1163956.465,1152381.634,1127558.577,1125940.201,1115067.147,1122731.587,1117910.621,1126821.013,1136690.496,1171747.146,1188474.299,1211795.257,1196398.111,1198806.566,1218865.285,1235977.367,1259811.956,1264904.683,1283633.115,1296330.495,1305854.172
394355,35,"Austin, TX",Msa,TX,307624.1519,309409.9499,311809.6902,313303.7683,314311.0119,314549.4525,316786.9332,317725.7768,318562.4726,320831.0169,320593.1876,322274.1072,321575.6671,322804.2014,322308.4762,324967.065,328535.7409,331328.653,331641.1025,333470.5702,334524.797,334383.0863,335030.7162,335664.9331,337216.8615,332801.3099,334970.1188,337749.1543,340426.7314,341343.8871,346678.8883,350611.2584,351344.9775,351839.1264,355932.6373,359680.2487,366187.0473,371099.8297,379209.5844,384116.1563
395194,36,"Virginia Beach, VA",Msa,VA,228917.5657,229276.9088,229691.3784,230409.7092,229958.9551,230263.6869,231481.0754,232397.8764,233466.1778,234012.6578,234873.4709,235098.0475,234935.515,235814.1242,236397.4824,236580.9906,236901.4358,238360.9396,239375.6227,239913.8306,240410.0709,241108.8919,241741.3381,241751.7,242601.0041,243253.0765,242757.2625,243417.6924,245221.9172,245650.3023,247492.8915,249177.2547,250554.6371,251720.5446,252709.5084,254537.6707,256655.3853,259902.0877,261889.2757,264275.8143
394902,37,"Nashville, TN",Msa,TN,248843.7672,250137.8895,252550.5365,254300.4911,256396.565,258511.0121,259925.3427,261355.9677,262457.231,263561.8992,264758.9004,266102.2766,266888.5471,268245.3345,268611.0969,268362.1426,269959.8471,270723.5547,271758.9693,272686.604,274069.2541,274777.6813,275322.366,275417.8556,276038.5866,277591.3396,278489.5064,278538.8299,280859.9627,282437.6693,284701.0142,286752.1186,289590.4876,290353.369,291302.0962,293041.0798,295046.3788,298110.4939,300819.2633,304073.0742
395005,38,"Providence, RI",Msa,RI,291196.8816,293556.2037,296582.1342,298132.3591,299042.2779,301437.5024,304780.9904,305558.9319,307691.2255,308323.7115,310628.5343,311025.8874,310482.1872,309417.8388,309655.3271,310042.7228,309986.6593,309880.76,314155.6606,315868.0978,316003.3827,317223.4655,318419.0633,315907.3279,317333.1432,318198.1139,319600.4237,319775.7631,320235.4714,323650.9372,326405.7644,328023.3511,330809.3864,330361.1962,333759.3583,339604.1037,344265.02,347767.8582,353142.8491,359142.5659
394862,39,"Milwaukee, WI",Msa,WI,175525.1734,175153.7256,175953.8262,177509.569,178897.2049,180651.07,183555.5292,184824.6732,186108.7086,186172.1871,186810.3779,186771.9728,186876.6474,186787.4307,186839.6609,187061.83,186305.1701,190222.9144,192331.22,193950.8203,194806.0601,194752.6704,195510.7295,195127.2263,194436.3808,195201.9067,195355.8614,196649.4516,197359.1607,199756.7421,202291.6733,205022.6712,207175.5052,207627.2278,209815.3252,211892.6569,212336.0627,214426.0219,218426.503,219942.0278
394714,40,"Jacksonville, FL",Msa,FL,204768.7907,206303.4591,207915.0225,210309.5393,208797.0672,209723.0841,211712.579,213681.6873,216540.9571,217969.8624,219508.1427,219800.2856,220256.8991,221933.7339,222218.9704,222570.3172,221937.3929,223641.4623,224293.77,226100.8607,226766.8242,228074.5116,228655.2764,228992.2916,229303.3029,230972.656,229197.1302,230994.6779,231934.0068,233693.5478,236612.1806,237050.8555,237361.6956,237971.3451,238650.9453,241492.4441,243894.6339,246515.9224,248830.7803,251804.6463
394849,41,"Memphis, TN",Msa,TN,133230.9699,134185.4692,134754.2297,134920.6794,135352.5072,136747.597,137276.5753,138539.1216,140319.1788,140912.7346,141807.7887,142137.4528,143785.5928,143941.0829,144650.9806,145599.8737,147385.3618,147902.6462,149045.6211,149976.4508,151100.2344,151429.0811,151932.9025,152611.8843,153247.8331,153854.4338,155311.3096,156204.7044,156362.1913,158153.3879,159367.9159,160762.8313,161457.6122,164026.6535,164749.5128,165843.9742,167763.1461,170101.5506,171436.545,173121.7705
394935,42,"Oklahoma City, OK",Msa,OK,146959.6654,147203.9493,147637.4585,147860.5191,147802.8639,147443.0334,148189.3113,148428.4477,148807.1922,148516.4038,148827.2533,148819.8092,149212.0142,149662.0871,150091.3046,151041.766,150937.3589,151783.4233,151866.057,152237.9365,153106.6108,154452.3193,155071.374,155806.555,156502.4216,156922.2196,157688.6636,157887.1903,159220.2487,159189.0641,160927.7745,161808.9833,162179.782,163298.9132,164032.6384,165432.2507,166676.7362,168087.9983,169276.9631,170083.8281
394807,43,"Louisville-Jefferson County, KY",Msa,KY,161899.9603,162245.1792,163059.942,163920.7179,165509.5,167269.5928,167880.2039,168447.485,169428.0888,170237.5882,170717.5086,170982.4136,171228.7919,171755.3464,170921.0733,171842.1364,172497.1332,173242.7901,174393.4561,175688.6551,176883.2976,177320.1576,177565.8638,178183.848,179269.4117,179615.6632,180105.4645,181879.8147,182744.2606,183587.107,184649.2286,186454.9726,186287.3063,187340.1778,189625.3871,191378.7153,192486.9279,194731.0501,196465.9831,197712.4095
394669,44,"Hartford, CT",Msa,CT,232841.67,232731.1517,232973.3769,232283.8276,233872.9551,233940.3805,234965.4445,236512.6521,238330.0316,238132.6653,237754.7313,236992.2173,235856.0761,235481.3588,235789.5717,235894.8056,235502.2831,236480.965,236875.5776,238112.9134,238131.3348,239528.2709,238397.2192,237874.7184,238305.1585,238045.4051,237941.6666,238326.2455,238728.8188,237453.8854,241838.7056,242262.233,242780.0845,245368.1549,248847.5657,249942.8308,253875.0663,256831.6258,259004.956,261342.9488
395022,45,"Richmond, VA",Msa,VA,224842.9543,225227.4984,226031.2562,227101.6931,228213.7966,229436.9927,231042.3651,231560.3167,232570.6171,233544.3519,234370.1471,234412.7795,235402.3298,236370.7903,237726.8918,238797.0991,239462.3519,240022.4785,241156.7289,242226.628,243265.0639,244246.701,245473.9203,246240.6527,246770.0977,247869.1348,246779.0695,248163.5682,248471.8995,250156.8363,251354.5551,252306.8765,254528.364,255266.4778,256737.4022,257952.6529,259798.7119,261974.1208,265397.5543,269412.9261
394910,46,"New Orleans, LA",Msa,LA,198641.3972,198616.3897,199341.5722,199675.2848,200719.8662,200582.9455,199448.0062,199481.5568,199161.3995,200006.7331,200104.3325,200398.6256,199643.7196,201021.785,200451.0689,196939.2093,198594.1463,199901.2295,201607.7533,202415.6566,204042.9589,203227.9803,203259.1995,204040.8575,204345.0197,204028.713,204942.0716,208280.5261,208600.8408,208758.493,210337.9988,213181.2559,212618.248,213913.0701,214542.7563,216694.1914,217562.1941,219283.5539,221261.3591,222822.0572
394425,47,"Buffalo, NY",Msa,NY,155100.9332,155283.6657,156490.2565,157266.598,156832.0413,157704.8267,159103.0805,160396.0447,160736.8768,162324.5677,163869.7292,165106.0864,165581.1888,164984.4847,164538.9178,164546.7333,166136.5545,166902.7901,169655.6443,170259.6433,172092.0682,173142.8656,172964.6255,173628.6522,173673.2176,172281.8523,174070.6243,174765.6704,174547.4595,175411.8347,176553.3719,178215.5979,177747.7372,179095.1165,181813.4442,185110.633,188762.8768,190051.3294,193125.1573,195537.6189
395012,48,"Raleigh, NC",Msa,NC,255021.8918,256642.7471,257284.7941,258455.773,259528.5099,259850.3891,262372.9624,263745.821,266732.8283,266415.2877,267567.4409,270072.5263,270235.1229,269992.5697,272162.5761,273329.9477,274749.4775,277521.1941,277668.5219,277892.9302,279011.0956,279978.3297,280136.5874,279611.4045,280876.874,282143.6565,283018.9686,283011.2265,282667.245,284696.1217,288012.9774,289585.5364,289702.5228,290291.1888,292247.041,294016.0358,297204.3547,298961.6299,302739.071,307612.0233
394388,49,"Birmingham, AL",Msa,AL,152283.7687,152032.7708,151842.3527,153916.4704,153819.8118,154852.058,155546.162,156802.3301,157805.1995,158100.831,159391.3725,159540.8417,160736.5011,160764.1694,161249.1485,161620.9802,162044.1531,163788.2339,164220.8218,164023.4724,165606.1606,167645.2194,168250.2743,168700.8427,168945.3192,169742.3185,170699.443,171915.9714,172585.4972,174003.5949,177026.617,177884.6623,178624.8898,178792.1816,179171.5845,181815.5563,183497.4014,185147.2449,186791.4113,188060.8249
395053,50,"Salt Lake City, UT",Msa,UT,325029.8615,326369.959,328303.2562,330781.8141,330171.1512,335276.3851,341496.4935,343144.9341,346341.6018,347761.2924,351842.7554,351858.8065,353600.4891,356003.6258,358534.8183,362536.5434,367774.676,368129.0547,369831.3488,371040.7129,370257.4474,372519.9514,375122.935,376311.4155,377975.5852,376539.4772,377682.2962,380109.842,385533.8828,384649.0108,389899.0637,392354.9587,396258.5881,398113.5316,403432.9943,410152.8589,412993.2223,420253.4093,427034.5152,435958.3747
395031,51,"Rochester, NY",Msa,NY,143771.7367,142887.5838,143217.7551,143325.2837,143985.6373,144316.7406,145052.1481,144256.6315,143978.3274,145374.5823,147497.5466,148048.2341,148803.9303,148966.5274,149316.6487,150242.4719,151209.3986,152155.3806,152961.8413,154323.2722,155035.5543,156058.607,155809.3024,156507.0762,156977.2453,156352.4416,156806.2344,156963.242,156979.572,159074.3954,160295.6362,161691.4568,163424.8599,163804.2024,166494.3284,168280.1522,169859.1349,171093.378,172070.5294,173440.4257
394640,52,"Grand Rapids, MI",Msa,MI,191465.1591,192440.7725,192333.1814,193953.3449,196278.8685,198713.9736,199544.4236,201892.4238,205005.6579,205876.5616,206562.5415,208600.033,206830.3854,208122.7853,209735.343,211292.2442,211920.4071,213368.9401,216224.3065,218279.7632,220795.5632,220634.0198,219781.3356,218626.1223,220027.9412,220246.1295,223357.1361,223419.278,225439.9743,227717.6926,230799.5271,234242.5047,230331.4549,231324.3612,235269.2324,237582.4344,239646.5881,241571.0377,244169.9775,245853.1325
